Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
417;Laren;11274;01-04-2020;14-04-2020;7;62,1;1;8,9;0;0
80;Leeuwarden;124058;01-04-2020;14-04-2020;20;16,1;8;6,4;2;1,6
546;Leiden;125174;01-04-2020;14-04-2020;53;42,3;15;12;6;4,8
547;Leiderdorp;27059;01-04-2020;14-04-2020;14;51,7;5;18,5;3;11,1
1916;Leidschendam-Voorburg;76553;01-04-2020;14-04-2020;37;48,3;7;9,1;3;3,9
995;Lelystad;78619;01-04-2020;14-04-2020;48;61,1;17;21,6;5;6,4
1640;Leudal;35896;01-04-2020;14-04-2020;70;195;12;33,4;10;27,9
327;Leusden;30399;01-04-2020;14-04-2020;14;46,1;2;6,6;1;3,3
1705;Lingewaard;46606;01-04-2020;14-04-2020;32;68,7;10;21,5;2;4,3
553;Lisse;22957;01-04-2020;14-04-2020;8;34,8;3;13,1;1;4,4
262;Lochem;33730;01-04-2020;14-04-2020;31;91,9;6;17,8;4;11,9
809;Loon op Zand;23407;01-04-2020;14-04-2020;8;34,2;4;17,1;2;8,5
331;Lopik;14471;01-04-2020;14-04-2020;15;103,7;8;55,3;2;13,8
24;Loppersum;9533;01-04-2020;14-04-2020;0;0;0;0;0;0
168;Losser;22685;01-04-2020;14-04-2020;11;48,5;1;4,4;0;0
263;Maasdriel;25034;01-04-2020;14-04-2020;14;55,9;4;16;2;8
1641;Maasgouw;23960;01-04-2020;14-04-2020;31;129,4;7;29,2;7;29,2
556;Maassluis;33216;01-04-2020;14-04-2020;20;60,2;4;12;1;3
935;Maastricht;121558;01-04-2020;14-04-2020;266;218,8;52;42,8;35;28,8
420;Medemblik;45104;01-04-2020;14-04-2020;27;59,9;5;11,1;4;8,9
938;Meerssen;18832;01-04-2020;14-04-2020;46;244,3;7;37,2;5;26,6
1948;Meierijstad;81197;01-04-2020;14-04-2020;125;153,9;28;34,5;38;46,8
119;Meppel;33902;01-04-2020;14-04-2020;14;41,3;4;11,8;2;5,9
687;Middelburg;48810;01-04-2020;14-04-2020;19;38,9;3;6,1;2;4,1
1842;Midden-Delfland;19344;01-04-2020;14-04-2020;6;31;1;5,2;0;0
1731;Midden-Drenthe;33182;01-04-2020;14-04-2020;7;21,1;0;0;0;0
1952;Midden-Groningen;60804;01-04-2020;14-04-2020;16;26,3;2;3,3;2;3,3
815;Mill en Sint Hubert;10941;01-04-2020;14-04-2020;12;109,7;0;0;2;18,3
1709;Moerdijk;37136;01-04-2020;14-04-2020;25;67,3;7;18,8;4;10,8
1978;Molenlanden;43931;01-04-2020;14-04-2020;46;104,7;4;9,1;2;4,6
1955;Montferland;36009;01-04-2020;14-04-2020;37;102,8;3;8,3;1;2,8
335;Montfoort;13920;01-04-2020;14-04-2020;12;86,2;1;7,2;2;14,4
944;Mook en Middelaar;7847;01-04-2020;14-04-2020;13;165,7;3;38,2;1;12,7
1740;Neder-Betuwe;24342;01-04-2020;14-04-2020;25;102,7;5;20,5;7;28,8
946;Nederweert;17022;01-04-2020;14-04-2020;7;41,1;4;23,5;3;17,6
356;Nieuwegein;63461;01-04-2020;14-04-2020;36;56,7;17;26,8;9;14,2
569;Nieuwkoop;28809;01-04-2020;14-04-2020;20;69,4;3;10,4;4;13,9
267;Nijkerk;43176;01-04-2020;14-04-2020;19;44;7;16,2;0;0
268;Nijmegen;177698;01-04-2020;14-04-2020;192;108;26;14,6;23;12,9
1930;Nissewaard;85237;01-04-2020;14-04-2020;63;73,9;12;14,1;5;5,9
1970;Noardeast-Frysl̢n;45251;01-04-2020;14-04-2020;17;37,6;2;4,4;1;2,2
1695;Noord-Beveland;7395;01-04-2020;14-04-2020;2;27;0;0;0;0
1699;Noordenveld;31242;01-04-2020;14-04-2020;9;28,8;3;9,6;0;0
171;Noordoostpolder;47262;01-04-2020;14-04-2020;22;46,5;3;6,3;3;6,3
575;Noordwijk;43528;01-04-2020;14-04-2020;10;23;2;4,6;1;2,3
820;Nuenen, Gerwen en Nederwetten;23379;01-04-2020;14-04-2020;19;81,3;5;21,4;3;12,8
302;Nunspeet;27845;01-04-2020;14-04-2020;52;186,7;11;39,5;8;28,7
579;Oegstgeest;24843;01-04-2020;14-04-2020;11;44,3;2;8,1;0;0
823;Oirschot;18723;01-04-2020;14-04-2020;18;96,1;3;16;3;16
824;Oisterwijk;26241;01-04-2020;14-04-2020;18;68,6;7;26,7;1;3,8
1895;Oldambt;38213;01-04-2020;14-04-2020;3;7,9;2;5,2;0;0
269;Oldebroek;23645;01-04-2020;14-04-2020;55;232,6;16;67,7;7;29,6
173;Oldenzaal;31832;01-04-2020;14-04-2020;16;50,3;4;12,6;2;6,3
1773;Olst-Wijhe;18251;01-04-2020;14-04-2020;21;115,1;6;32,9;2;11
175;Ommen;18007;01-04-2020;14-04-2020;21;116,6;3;16,7;2;11,1
1586;Oost Gelre;29623;01-04-2020;14-04-2020;22;74,3;6;20,3;3;10,1
826;Oosterhout;55990;01-04-2020;14-04-2020;26;46,4;6;10,7;6;10,7
85;Ooststellingwerf;25472;01-04-2020;14-04-2020;1;3,9;0;0;0;0
431;Oostzaan;9733;01-04-2020;14-04-2020;9;92,5;5;51,4;1;10,3
432;Opmeer;11837;01-04-2020;14-04-2020;2;16,9;0;0;1;8,4
86;Opsterland;29742;01-04-2020;14-04-2020;10;33,6;2;6,7;0;0
828;Oss;91932;01-04-2020;14-04-2020;148;161;33;35,9;42;45,7
1509;Oude IJsselstreek;39392;01-04-2020;14-04-2020;32;81,2;9;22,8;3;7,6
437;Ouder-Amstel;14029;01-04-2020;14-04-2020;9;64,2;1;7,1;0;0
589;Oudewater;10226;01-04-2020;14-04-2020;15;146,7;5;48,9;2;19,6
1734;Overbetuwe;47909;01-04-2020;14-04-2020;35;73,1;12;25;5;10,4
590;Papendrecht;32133;01-04-2020;14-04-2020;31;96,5;4;12,4;6;18,7
1894;Peel en Maas;43420;01-04-2020;14-04-2020;69;158,9;19;43,8;18;41,5
765;Pekela;12199;01-04-2020;14-04-2020;0;0;0;0;0;0
1926;Pijnacker-Nootdorp;55329;01-04-2020;14-04-2020;36;65,1;7;12,7;5;9
439;Purmerend;81233;01-04-2020;14-04-2020;70;86,2;13;16;10;12,3
273;Putten;24113;01-04-2020;14-04-2020;6;24,9;2;8,3;0;0
177;Raalte;37709;01-04-2020;14-04-2020;35;92,8;3;8;3;8
703;Reimerswaal;22728;01-04-2020;14-04-2020;15;66;0;0;0;0
274;Renkum;31404;01-04-2020;14-04-2020;22;70,1;3;9,6;2;6,4
339;Renswoude;5448;01-04-2020;14-04-2020;11;201,9;4;73,4;5;91,8
1667;Reusel-De Mierden;13110;01-04-2020;14-04-2020;8;61;3;22,9;2;15,3
275;Rheden;43736;01-04-2020;14-04-2020;21;48;5;11,4;7;16
340;Rhenen;20125;01-04-2020;14-04-2020;10;49,7;1;5;4;19,9
597;Ridderkerk;46204;01-04-2020;14-04-2020;30;64,9;6;13;7;15,2
1742;Rijssen-Holten;38178;01-04-2020;14-04-2020;50;131;13;34,1;4;10,5
603;Rijswijk;54432;01-04-2020;14-04-2020;39;71,6;9;16,5;8;14,7
1669;Roerdalen;20572;01-04-2020;14-04-2020;14;68,1;6;29,2;4;19,4
957;Roermond;58254;01-04-2020;14-04-2020;51;87,5;13;22,3;12;20,6
1674;Roosendaal;77226;01-04-2020;14-04-2020;102;132,1;5;6,5;11;14,2
599;Rotterdam;651376;01-04-2020;14-04-2020;867;133,1;164;25,2;111;17
277;Rozendaal;1705;01-04-2020;14-04-2020;0;0;0;0;0;0
840;Rucphen;22873;01-04-2020;14-04-2020;24;104,9;1;4,4;4;17,5
518;s-Gravenhage;545163;01-04-2020;14-04-2020;433;79,4;116;21,3;65;11,9
441;Schagen;46482;01-04-2020;14-04-2020;34;73,1;5;10,8;4;8,6
279;Scherpenzeel;9880;01-04-2020;14-04-2020;11;111,3;3;30,4;2;20,2
606;Schiedam;78739;01-04-2020;14-04-2020;54;68,6;13;16,5;4;5,1
88;Schiermonnikoog;947;01-04-2020;14-04-2020;0;0;0;0;0;0
1676;Schouwen-Duiveland;33858;01-04-2020;14-04-2020;13;38,4;3;8,9;0;0
965;Simpelveld;10552;01-04-2020;14-04-2020;16;151,6;4;37,9;2;19
1702;Sint Anthonis;11672;01-04-2020;14-04-2020;25;214,2;2;17,1;2;17,1
845;Sint-Michielsgestel;29203;01-04-2020;14-04-2020;32;109,6;13;44,5;8;27,4
1883;Sittard-Geleen;92422;01-04-2020;14-04-2020;126;136,3;23;24,9;16;17,3
610;Sliedrecht;25217;01-04-2020;14-04-2020;22;87,2;2;7,9;1;4
1714;Sluis;23217;01-04-2020;14-04-2020;8;34,5;3;12,9;1;4,3
90;Smallingerland;56154;01-04-2020;14-04-2020;17;30,3;2;3,6;1;1,8
342;Soest;46607;01-04-2020;14-04-2020;29;62,2;7;15;4;8,6
847;Someren;19376;01-04-2020;14-04-2020;36;185,8;7;36,1;4;20,6
848;Son en Breugel;17321;01-04-2020;14-04-2020;27;155,9;6;34,6;7;40,4
37;Stadskanaal;31688;01-04-2020;14-04-2020;3;9,5;1;3,2;1;3,2
180;Staphorst;17144;01-04-2020;14-04-2020;35;204,2;3;17,5;2;11,7
532;Stede Broec;21734;01-04-2020;14-04-2020;19;87,4;5;23;2;9,2
851;Steenbergen;24501;01-04-2020;14-04-2020;26;106,1;4;16,3;4;16,3
1708;Steenwijkerland;44139;01-04-2020;14-04-2020;41;92,9;4;9,1;2;4,5
971;Stein;25000;01-04-2020;14-04-2020;45;180;10;40;7;28
1904;Stichtse Vecht;64928;01-04-2020;14-04-2020;32;49,3;7;10,8;2;3,1
1900;S̼dwest-Frysl̢n;89987;01-04-2020;14-04-2020;29;32,2;3;3,3;0;0
715;Terneuzen;54438;01-04-2020;14-04-2020;53;97,4;6;11;2;3,7
93;Terschelling;4889;01-04-2020;14-04-2020;1;20,5;0;0;0;0
448;Texel;13573;01-04-2020;14-04-2020;6;44,2;3;22,1;0;0
1525;Teylingen;37426;01-04-2020;14-04-2020;17;45,4;5;13,4;0;0
716;Tholen;25758;01-04-2020;14-04-2020;66;256,2;9;34,9;6;23,3
281;Tiel;42161;01-04-2020;14-04-2020;35;83;13;30,8;7;16,6
855;Tilburg;219800;01-04-2020;14-04-2020;147;66,9;46;20,9;55;25
183;Tubbergen;21279;01-04-2020;14-04-2020;49;230,3;2;9,4;3;14,1
1700;Twenterand;33743;01-04-2020;14-04-2020;33;97,8;4;11,9;2;5,9
1730;Tynaarlo;33879;01-04-2020;14-04-2020;12;35,4;2;5,9;0;0
737;Tytsjerksteradiel;32046;01-04-2020;14-04-2020;8;25;1;3,1;1;3,1
856;Uden;42122;01-04-2020;14-04-2020;53;125,8;12;28,5;20;47,5
450;Uitgeest;13649;01-04-2020;14-04-2020;9;65,9;2;14,7;0;0
451;Uithoorn;29466;01-04-2020;14-04-2020;22;74,7;7;23,8;1;3,4
184;Urk;21033;01-04-2020;14-04-2020;26;123,6;5;23,8;2;9,5
344;Utrecht;357694;01-04-2020;14-04-2020;247;69,1;76;21,2;37;10,3
1581;Utrechtse Heuvelrug;49601;01-04-2020;14-04-2020;33;66,5;12;24,2;3;6
981;Vaals;10099;01-04-2020;14-04-2020;15;148,5;2;19,8;0;0
994;Valkenburg aan de Geul;16360;01-04-2020;14-04-2020;37;226,2;9;55;4;24,4
858;Valkenswaard;31200;01-04-2020;14-04-2020;55;176,3;4;12,8;20;64,1
47;Veendam;27387;01-04-2020;14-04-2020;2;7,3;1;3,7;0;0
345;Veenendaal;66491;01-04-2020;14-04-2020;64;96,3;22;33,1;4;6
717;Veere;21885;01-04-2020;14-04-2020;8;36,6;3;13,7;0;0
861;Veldhoven;45458;01-04-2020;14-04-2020;49;107,8;8;17,6;8;17,6
453;Velsen;68660;01-04-2020;14-04-2020;137;199,5;9;13,1;18;26,2
983;Venlo;101797;01-04-2020;14-04-2020;101;99,2;29;28,5;28;27,5
984;Venray;43604;01-04-2020;14-04-2020;40;91,7;11;25,2;10;22,9
1961;Vijfheerenlanden;56816;01-04-2020;14-04-2020;95;167,2;9;15,8;23;40,5
622;Vlaardingen;73445;01-04-2020;14-04-2020;87;118,5;13;17,7;11;15
96;Vlieland;1152;01-04-2020;14-04-2020;0;0;0;0;0;0
718;Vlissingen;44365;01-04-2020;14-04-2020;27;60,9;1;2,3;2;4,5
986;Voerendaal;12471;01-04-2020;14-04-2020;16;128,3;8;64,1;4;32,1
626;Voorschoten;25603;01-04-2020;14-04-2020;11;43;3;11,7;3;11,7
285;Voorst;24546;01-04-2020;14-04-2020;14;57;4;16,3;5;20,4
865;Vught;26554;01-04-2020;14-04-2020;30;113;12;45,2;9;33,9
1949;Waadhoeke;46079;01-04-2020;14-04-2020;51;110,7;5;10,9;6;13
866;Waalre;17454;01-04-2020;14-04-2020;7;40,1;3;17,2;4;22,9
867;Waalwijk;48620;01-04-2020;14-04-2020;40;82,3;8;16,5;5;10,3
627;Waddinxveen;29293;01-04-2020;14-04-2020;20;68,3;5;17,1;4;13,7
289;Wageningen;39673;01-04-2020;14-04-2020;22;55,5;9;22,7;5;12,6
629;Wassenaar;26214;01-04-2020;14-04-2020;24;91,6;5;19,1;6;22,9
852;Waterland;17422;01-04-2020;14-04-2020;8;45,9;4;23;1;5,7
988;Weert;50107;01-04-2020;14-04-2020;43;85,8;14;27,9;5;10
457;Weesp;19729;01-04-2020;14-04-2020;13;65,9;4;20,3;1;5,1
1960;West Betuwe;51198;01-04-2020;14-04-2020;66;128,9;19;37,1;9;17,6
668;West Maas en Waal;19320;01-04-2020;14-04-2020;42;217,4;5;25,9;1;5,2
1969;Westerkwartier;63375;01-04-2020;14-04-2020;28;44,2;4;6,3;2;3,2
1701;Westerveld;19460;01-04-2020;14-04-2020;17;87,4;5;25,7;2;10,3
293;Westervoort;14973;01-04-2020;14-04-2020;14;93,5;6;40,1;0;0
1950;Westerwolde;25796;01-04-2020;14-04-2020;1;3,9;1;3,9;0;0
1783;Westland;110357;01-04-2020;14-04-2020;90;81,6;20;18,1;18;16,3
98;Weststellingwerf;25916;01-04-2020;14-04-2020;10;38,6;0;0;1;3,9
614;Westvoorne;14728;01-04-2020;14-04-2020;10;67,9;1;6,8;0;0
189;Wierden;24440;01-04-2020;14-04-2020;19;77,7;1;4,1;1;4,1
296;Wijchen;41124;01-04-2020;14-04-2020;45;109,4;8;19,5;1;2,4
1696;Wijdemeren;24360;01-04-2020;14-04-2020;9;36,9;1;4,1;0;0
352;Wijk bij Duurstede;23910;01-04-2020;14-04-2020;14;58,6;2;8,4;1;4,2
294;Winterswijk;28865;01-04-2020;14-04-2020;16;55,4;4;13,9;1;3,5
873;Woensdrecht;21883;01-04-2020;14-04-2020;18;82,3;0;0;0;0
632;Woerden;52294;01-04-2020;14-04-2020;60;114,7;14;26,8;9;17,2
880;Wormerland;16299;01-04-2020;14-04-2020;16;98,2;3;18,4;3;18,4
351;Woudenberg;13362;01-04-2020;14-04-2020;12;89,8;5;37,4;1;7,5
479;Zaanstad;156711;01-04-2020;14-04-2020;153;97,6;34;21,7;23;14,7
297;Zaltbommel;28901;01-04-2020;14-04-2020;23;79,6;7;24,2;2;6,9
473;Zandvoort;17116;01-04-2020;14-04-2020;17;99,3;4;23,4;3;17,5
50;Zeewolde;22656;01-04-2020;14-04-2020;9;39,7;2;8,8;3;13,2
355;Zeist;64932;01-04-2020;14-04-2020;45;69,3;12;18,5;9;13,9
299;Zevenaar;43740;01-04-2020;14-04-2020;37;84,6;13;29,7;6;13,7
637;Zoetermeer;125283;01-04-2020;14-04-2020;70;55,9;15;12;5;4
638;Zoeterwoude;8611;01-04-2020;14-04-2020;4;46,5;0;0;0;0
1892;Zuidplas;43894;01-04-2020;14-04-2020;42;95,7;5;11,4;3;6,8
879;Zundert;21821;01-04-2020;14-04-2020;19;87,1;5;22,9;3;13,7
301;Zutphen;47942;01-04-2020;14-04-2020;28;58,4;7;14,6;7;14,6
1896;Zwartewaterland;22690;01-04-2020;14-04-2020;57;251,2;9;39,7;4;17,6
642;Zwijndrecht;44741;01-04-2020;14-04-2020;47;105;3;6,7;3;6,7
193;Zwolle;128831;01-04-2020;14-04-2020;128;99,4;18;14;18;14
796;'s-Hertogenbosch;155113;18-03-2020;31-03-2020;150;96,7;61;39,3;25;16,1
1680;Aa en Hunze;25453;18-03-2020;31-03-2020;5;19,6;1;3,9;0;0
358;Aalsmeer;31857;18-03-2020;31-03-2020;16;50,2;5;15,7;2;6,3
197;Aalten;27117;18-03-2020;31-03-2020;9;33,2;4;14,8;1;3,7
59;Achtkarspelen;27836;18-03-2020;31-03-2020;2;7,2;0;0;0;0
482;Alblasserdam;20165;18-03-2020;31-03-2020;8;39,7;4;19,8;0;0
613;Albrandswaard;25589;18-03-2020;31-03-2020;25;97,7;5;19,5;2;7,8
361;Alkmaar;109444;18-03-2020;31-03-2020;47;42,9;26;23,8;5;4,6
141;Almelo;73080;18-03-2020;31-03-2020;24;32,8;12;16,4;3;4,1
34;Almere;211840;18-03-2020;31-03-2020;82;38,7;60;28,3;1;0,5
484;Alphen aan den Rijn;111889;18-03-2020;31-03-2020;49;43,8;31;27,7;2;1,8
1723;Alphen-Chaam;10213;18-03-2020;31-03-2020;23;225,2;10;97,9;4;39,2
1959;Altena;55980;18-03-2020;31-03-2020;38;67,9;15;26,8;2;3,6
60;Ameland;3718;18-03-2020;31-03-2020;0;0;0;0;0;0
307;Amersfoort;157279;18-03-2020;31-03-2020;49;31,2;23;14,6;9;5,7
362;Amstelveen;91691;18-03-2020;31-03-2020;87;94,9;29;31,6;5;5,5
363;Amsterdam;872779;18-03-2020;31-03-2020;598;68,5;253;29;32;3,7
200;Apeldoorn;163829;18-03-2020;31-03-2020;70;42,7;43;26,2;6;3,7
3;Appingedam;11644;18-03-2020;31-03-2020;1;8,6;1;8,6;0;0
202;Arnhem;161368;18-03-2020;31-03-2020;61;37,8;35;21,7;3;1,9
106;Assen;68606;18-03-2020;31-03-2020;15;21,9;8;11,7;2;2,9
743;Asten;16734;18-03-2020;31-03-2020;18;107,6;5;29,9;2;12
744;Baarle-Nassau;6860;18-03-2020;31-03-2020;12;174,9;7;102;1;14,6
308;Baarn;24873;18-03-2020;31-03-2020;12;48,2;7;28,1;0;0
489;Barendrecht;48713;18-03-2020;31-03-2020;33;67,7;17;34,9;2;4,1
203;Barneveld;59077;18-03-2020;31-03-2020;25;42,3;7;11,8;2;3,4
888;Beek;15868;18-03-2020;31-03-2020;16;100,8;8;50,4;1;6,3
1954;Beekdaelen;35976;18-03-2020;31-03-2020;28;77,8;20;55,6;5;13,9
370;Beemster;10025;18-03-2020;31-03-2020;6;59,9;3;29,9;1;10
889;Beesel;13483;18-03-2020;31-03-2020;16;118,7;11;81,6;3;22,3
1945;Berg en Dal;34990;18-03-2020;31-03-2020;48;137,2;15;42,9;7;20
1724;Bergeijk;18638;18-03-2020;31-03-2020;18;96,6;9;48,3;2;10,7
893;Bergen (L.);13085;18-03-2020;31-03-2020;4;30,6;4;30,6;0;0
373;Bergen (NH.);29844;18-03-2020;31-03-2020;23;77,1;10;33,5;1;3,4
748;Bergen op Zoom;67489;18-03-2020;31-03-2020;16;23,7;7;10,4;2;3
1859;Berkelland;43748;18-03-2020;31-03-2020;7;16;5;11,4;0;0
1721;Bernheze;31247;18-03-2020;31-03-2020;105;336;50;160;24;76,8
753;Best;29985;18-03-2020;31-03-2020;25;83,4;14;46,7;4;13,3
209;Beuningen;25891;18-03-2020;31-03-2020;22;85;13;50,2;4;15,4
375;Beverwijk;41613;18-03-2020;31-03-2020;19;45,7;5;12;3;7,2
1728;Bladel;20395;18-03-2020;31-03-2020;23;112,8;7;34,3;4;19,6
376;Blaricum;11536;18-03-2020;31-03-2020;7;60,7;4;34,7;0;0
377;Bloemendaal;23570;18-03-2020;31-03-2020;21;89,1;4;17;0;0
1901;Bodegraven-Reeuwijk;34869;18-03-2020;31-03-2020;16;45,9;5;14,3;1;2,9
755;Boekel;10784;18-03-2020;31-03-2020;44;408;14;129,8;11;102
1681;Borger-Odoorn;25558;18-03-2020;31-03-2020;2;7,8;2;7,8;2;7,8
147;Borne;23313;18-03-2020;31-03-2020;22;94,4;9;38,6;4;17,2
654;Borsele;22738;18-03-2020;31-03-2020;4;17,6;1;4,4;0;0
756;Boxmeer;29371;18-03-2020;31-03-2020;32;109;12;40,9;4;13,6
757;Boxtel;30803;18-03-2020;31-03-2020;21;68,2;9;29,2;7;22,7
758;Breda;184271;18-03-2020;31-03-2020;158;85,7;75;40,7;23;12,5
501;Brielle;17282;18-03-2020;31-03-2020;14;81;7;40,5;0;0
1876;Bronckhorst;36052;18-03-2020;31-03-2020;11;30,5;6;16,6;1;2,8
213;Brummen;20756;18-03-2020;31-03-2020;10;48,2;6;28,9;1;4,8
899;Brunssum;27817;18-03-2020;31-03-2020;27;97,1;19;68,3;5;18
312;Bunnik;15191;18-03-2020;31-03-2020;11;72,4;5;32,9;0;0
313;Bunschoten;21867;18-03-2020;31-03-2020;7;32;2;9,1;0;0
214;Buren;26742;18-03-2020;31-03-2020;8;29,9;5;18,7;1;3,7
502;Capelle aan den IJssel;67151;18-03-2020;31-03-2020;58;86,4;23;34,3;6;8,9
383;Castricum;35988;18-03-2020;31-03-2020;20;55,6;9;25;5;13,9
109;Coevorden;35296;18-03-2020;31-03-2020;12;34;7;19,8;0;0
1706;Cranendonck;21166;18-03-2020;31-03-2020;61;288,2;45;212,6;5;23,6
1684;Cuijk;25139;18-03-2020;31-03-2020;18;71,6;7;27,8;4;15,9
216;Culemborg;28956;18-03-2020;31-03-2020;22;76;15;51,8;4;13,8
148;Dalfsen;28585;18-03-2020;31-03-2020;15;52,5;8;28;2;7
1891;Dantumadiel;18916;18-03-2020;31-03-2020;4;21,1;1;5,3;0;0
310;De Bilt;43124;18-03-2020;31-03-2020;33;76,5;14;32,5;1;2,3
1940;De Fryske Marren;51567;18-03-2020;31-03-2020;19;36,8;8;15,5;3;5,8
736;De Ronde Venen;44457;18-03-2020;31-03-2020;26;58,5;18;40,5;1;2,2
1690;De Wolden;24327;18-03-2020;31-03-2020;7;28,8;2;8,2;1;4,1
503;Delft;103659;18-03-2020;31-03-2020;39;37,6;22;21,2;2;1,9
10;Delfzijl;24666;18-03-2020;31-03-2020;9;36,5;4;16,2;0;0
400;Den Helder;56305;18-03-2020;31-03-2020;12;21,3;6;10,7;0;0
762;Deurne;32474;18-03-2020;31-03-2020;58;178,6;32;98,5;6;18,5
150;Deventer;100718;18-03-2020;31-03-2020;58;57,6;22;21,8;17;16,9
384;Diemen;30781;18-03-2020;31-03-2020;14;45,5;6;19,5;3;9,7
1774;Dinkelland;26470;18-03-2020;31-03-2020;32;120,9;14;52,9;3;11,3
221;Doesburg;11078;18-03-2020;31-03-2020;6;54,2;3;27,1;2;18,1
222;Doetinchem;58009;18-03-2020;31-03-2020;29;50;14;24,1;4;6,9
766;Dongen;26226;18-03-2020;31-03-2020;28;106,8;11;41,9;5;19,1
505;Dordrecht;119300;18-03-2020;31-03-2020;58;48,6;36;30,2;4;3,4
498;Drechterland;19717;18-03-2020;31-03-2020;9;45,6;2;10,1;1;5,1
1719;Drimmelen;27274;18-03-2020;31-03-2020;19;69,7;8;29,3;2;7,3
303;Dronten;41569;18-03-2020;31-03-2020;13;31,3;12;28,9;2;4,8
225;Druten;18918;18-03-2020;31-03-2020;16;84,6;11;58,1;0;0
226;Duiven;25124;18-03-2020;31-03-2020;6;23,9;5;19,9;0;0
1711;Echt-Susteren;31618;18-03-2020;31-03-2020;29;91,7;17;53,8;5;15,8
385;Edam-Volendam;36201;18-03-2020;31-03-2020;16;44,2;9;24,9;0;0
228;Ede;117166;18-03-2020;31-03-2020;61;52,1;32;27,3;8;6,8
317;Eemnes;9247;18-03-2020;31-03-2020;3;32,4;0;0;1;10,8
770;Eersel;19314;18-03-2020;31-03-2020;21;108,7;14;72,5;1;5,2
1903;Eijsden-Margraten;25753;18-03-2020;31-03-2020;55;213,6;24;93,2;4;15,5
772;Eindhoven;234456;18-03-2020;31-03-2020;168;71,7;76;32,4;17;7,3
230;Elburg;23161;18-03-2020;31-03-2020;19;82;5;21,6;0;0
114;Emmen;107055;18-03-2020;31-03-2020;19;17,7;9;8,4;2;1,9
388;Enkhuizen;18592;18-03-2020;31-03-2020;19;102,2;13;69,9;4;21,5
153;Enschede;159734;18-03-2020;31-03-2020;66;41,3;25;15,7;7;4,4
232;Epe;33186;18-03-2020;31-03-2020;40;120,5;24;72,3;5;15,1
233;Ermelo;27005;18-03-2020;31-03-2020;21;77,8;12;44,4;5;18,5
777;Etten-Leur;43880;18-03-2020;31-03-2020;49;111,7;24;54,7;10;22,8
779;Geertruidenberg;21538;18-03-2020;31-03-2020;8;37,1;4;18,6;2;9,3
1771;Geldrop-Mierlo;39733;18-03-2020;31-03-2020;34;85,6;15;37,8;2;5
1652;Gemert-Bakel;30725;18-03-2020;31-03-2020;70;227,8;39;126,9;17;55,3
907;Gennep;16924;18-03-2020;31-03-2020;20;118,2;9;53,2;3;17,7
784;Gilze en Rijen;26438;18-03-2020;31-03-2020;28;105,9;15;56,7;4;15,1
1924;Goeree-Overflakkee;50049;18-03-2020;31-03-2020;119;237,8;34;67,9;8;16
664;Goes;38080;18-03-2020;31-03-2020;24;63;8;21;1;2,6
785;Goirle;23906;18-03-2020;31-03-2020;28;117,1;17;71,1;8;33,5
1942;Gooise Meren;58041;18-03-2020;31-03-2020;30;51,7;15;25,8;1;1,7
512;Gorinchem;37009;18-03-2020;31-03-2020;39;105,4;11;29,7;1;2,7
513;Gouda;73443;18-03-2020;31-03-2020;50;68,1;17;23,1;6;8,2
786;Grave;12437;18-03-2020;31-03-2020;26;209,1;11;88,4;4;32,2
14;Groningen;232922;18-03-2020;31-03-2020;86;36,9;11;4,7;1;0,4
1729;Gulpen-Wittem;14176;18-03-2020;31-03-2020;14;98,8;8;56,4;0;0
158;Haaksbergen;24309;18-03-2020;31-03-2020;11;45,3;6;24,7;0;0
788;Haaren;14371;18-03-2020;31-03-2020;14;97,4;6;41,8;4;27,8
392;Haarlem;162961;18-03-2020;31-03-2020;100;61,4;27;16,6;14;8,6
394;Haarlemmermeer;156039;18-03-2020;31-03-2020;69;44,2;34;21,8;5;3,2
1655;Halderberge;30277;18-03-2020;31-03-2020;14;46,2;8;26,4;3;9,9
160;Hardenberg;60940;18-03-2020;31-03-2020;26;42,7;9;14,8;0;0
243;Harderwijk;48429;18-03-2020;31-03-2020;26;53,7;14;28,9;1;2,1
523;Hardinxveld-Giessendam;18295;18-03-2020;31-03-2020;4;21,9;1;5,5;1;5,5
72;Harlingen;15720;18-03-2020;31-03-2020;3;19,1;2;12,7;0;0
244;Hattem;12213;18-03-2020;31-03-2020;17;139,2;10;81,9;1;8,2
396;Heemskerk;39188;18-03-2020;31-03-2020;35;89,3;19;48,5;3;7,7
397;Heemstede;27239;18-03-2020;31-03-2020;42;154,2;9;33;10;36,7
246;Heerde;18587;18-03-2020;31-03-2020;47;252,9;30;161,4;8;43
74;Heerenveen;50494;18-03-2020;31-03-2020;12;23,8;8;15,8;1;2
398;Heerhugowaard;57592;18-03-2020;31-03-2020;33;57,3;21;36,5;4;6,9
917;Heerlen;87057;18-03-2020;31-03-2020;89;102,2;57;65,5;17;19,5
1658;Heeze-Leende;16150;18-03-2020;31-03-2020;15;92,9;4;24,8;0;0
399;Heiloo;23974;18-03-2020;31-03-2020;14;58,4;7;29,2;4;16,7
163;Hellendoorn;35923;18-03-2020;31-03-2020;19;52,9;3;8,4;0;0
