Datum,Gemeentenaam,Gemeentecode,Provincienaam,Type,Aantal_min,Aantal_max
2020-04-02,Tilburg,855,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Uden,856,Noord-Brabant,Totaal,300.0,605.0
2020-04-02,Valkenswaard,858,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Veldhoven,861,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Vught,865,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Waalre,866,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Waalwijk,867,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Woensdrecht,873,Noord-Brabant,Totaal,25.0,50.0
2020-04-02,Zundert,879,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Wormerland,880,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Landgraaf,882,Limburg,Totaal,100.0,200.0
2020-04-02,Beek,888,Limburg,Totaal,100.0,200.0
2020-04-02,Beesel,889,Limburg,Totaal,100.0,200.0
2020-04-02,Bergen (L.),893,Limburg,Totaal,25.0,50.0
2020-04-02,Brunssum,899,Limburg,Totaal,100.0,200.0
2020-04-02,Gennep,907,Limburg,Totaal,100.0,200.0
2020-04-02,Heerlen,917,Limburg,Totaal,100.0,200.0
2020-04-02,Kerkrade,928,Limburg,Totaal,100.0,200.0
2020-04-02,Maastricht,935,Limburg,Totaal,100.0,200.0
2020-04-02,Meerssen,938,Limburg,Totaal,100.0,200.0
2020-04-02,Mook en Middelaar,944,Limburg,Totaal,100.0,200.0
2020-04-02,Nederweert,946,Limburg,Totaal,100.0,200.0
2020-04-02,Roermond,957,Limburg,Totaal,50.0,100.0
2020-04-02,Simpelveld,965,Limburg,Totaal,100.0,200.0
2020-04-02,Stein,971,Limburg,Totaal,100.0,200.0
2020-04-02,Vaals,981,Limburg,Totaal,50.0,100.0
2020-04-02,Venlo,983,Limburg,Totaal,100.0,200.0
2020-04-02,Venray,984,Limburg,Totaal,50.0,100.0
2020-04-02,Voerendaal,986,Limburg,Totaal,100.0,200.0
2020-04-02,Weert,988,Limburg,Totaal,100.0,200.0
2020-04-02,Valkenburg aan de Geul,994,Limburg,Totaal,100.0,200.0
2020-04-02,Lelystad,995,Flevoland,Totaal,50.0,100.0
2020-04-02,Horst aan de Maas,1507,Limburg,Totaal,100.0,200.0
2020-04-02,Oude IJsselstreek,1509,Gelderland,Totaal,25.0,50.0
2020-04-02,Teylingen,1525,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Utrechtse Heuvelrug,1581,Utrecht,Totaal,50.0,100.0
2020-04-02,Oost Gelre,1586,Gelderland,Totaal,50.0,100.0
2020-04-02,Koggenland,1598,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Lansingerland,1621,Zuid-Holland,Totaal,100.0,200.0
2020-04-02,Leudal,1640,Limburg,Totaal,100.0,200.0
2020-04-02,Maasgouw,1641,Limburg,Totaal,100.0,200.0
2020-04-02,Gemert-Bakel,1652,Noord-Brabant,Totaal,300.0,605.0
2020-04-02,Halderberge,1655,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Heeze-Leende,1658,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Laarbeek,1659,Noord-Brabant,Totaal,200.0,300.0
2020-04-02,Reusel-De Mierden,1667,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Roerdalen,1669,Limburg,Totaal,100.0,200.0
2020-04-02,Roosendaal,1674,Noord-Brabant,Totaal,25.0,50.0
2020-04-02,Schouwen-Duiveland,1676,Zeeland,Totaal,25.0,50.0
2020-04-02,Aa en Hunze,1680,Drenthe,Totaal,1.0,25.0
2020-04-02,Borger-Odoorn,1681,Drenthe,Totaal,1.0,25.0
2020-04-02,Cuijk,1684,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Landerd,1685,Noord-Brabant,Totaal,300.0,605.0
2020-04-02,De Wolden,1690,Drenthe,Totaal,25.0,50.0
2020-04-02,Noord-Beveland,1695,Zeeland,Totaal,25.0,50.0
2020-04-02,Wijdemeren,1696,Noord-Holland,Totaal,25.0,50.0
2020-04-02,Noordenveld,1699,Drenthe,Totaal,1.0,25.0
2020-04-02,Twenterand,1700,Overijssel,Totaal,25.0,50.0
2020-04-02,Westerveld,1701,Drenthe,Totaal,50.0,100.0
2020-04-02,Sint Anthonis,1702,Noord-Brabant,Totaal,200.0,300.0
2020-04-02,Lingewaard,1705,Gelderland,Totaal,50.0,100.0
2020-04-02,Cranendonck,1706,Noord-Brabant,Totaal,300.0,605.0
2020-04-02,Steenwijkerland,1708,Overijssel,Totaal,25.0,50.0
2020-04-02,Moerdijk,1709,Noord-Brabant,Totaal,25.0,50.0
2020-04-02,Echt-Susteren,1711,Limburg,Totaal,100.0,200.0
2020-04-02,Sluis,1714,Zeeland,Totaal,25.0,50.0
2020-04-02,Drimmelen,1719,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Bernheze,1721,Noord-Brabant,Totaal,300.0,605.0
2020-04-02,Alphen-Chaam,1723,Noord-Brabant,Totaal,200.0,300.0
2020-04-02,Bergeijk,1724,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Bladel,1728,Noord-Brabant,Totaal,100.0,200.0
2020-04-02,Gulpen-Wittem,1729,Limburg,Totaal,100.0,200.0
2020-04-02,Tynaarlo,1730,Drenthe,Totaal,50.0,100.0
2020-04-02,Midden-Drenthe,1731,Drenthe,Totaal,25.0,50.0
2020-04-02,Overbetuwe,1734,Gelderland,Totaal,100.0,200.0
2020-04-02,Hof van Twente,1735,Overijssel,Totaal,50.0,100.0
2020-04-02,Neder-Betuwe,1740,Gelderland,Totaal,100.0,200.0
2020-04-02,Rijssen-Holten,1742,Overijssel,Totaal,50.0,100.0
2020-04-02,Geldrop-Mierlo,1771,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,Olst-Wijhe,1773,Overijssel,Totaal,50.0,100.0
2020-04-02,Dinkelland,1774,Overijssel,Totaal,100.0,200.0
2020-04-02,Westland,1783,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Midden-Delfland,1842,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Berkelland,1859,Gelderland,Totaal,1.0,25.0
2020-04-02,Bronckhorst,1876,Gelderland,Totaal,25.0,50.0
2020-04-02,Sittard-Geleen,1883,Limburg,Totaal,100.0,200.0
2020-04-02,Kaag en Braassem,1884,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Dantumadiel,1891,Friesland,Totaal,25.0,50.0
2020-04-02,Zuidplas,1892,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Peel en Maas,1894,Limburg,Totaal,300.0,605.0
2020-04-02,Oldambt,1895,Groningen,Totaal,1.0,25.0
2020-04-02,Zwartewaterland,1896,Overijssel,Totaal,200.0,300.0
2020-04-02,Súdwest-Fryslân,1900,Friesland,Totaal,25.0,50.0
2020-04-02,Bodegraven-Reeuwijk,1901,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Eijsden-Margraten,1903,Limburg,Totaal,200.0,300.0
2020-04-02,Stichtse Vecht,1904,Utrecht,Totaal,50.0,100.0
2020-04-02,Hollands Kroon,1911,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Leidschendam-Voorburg,1916,Zuid-Holland,Totaal,25.0,50.0
2020-04-02,Goeree-Overflakkee,1924,Zuid-Holland,Totaal,200.0,300.0
2020-04-02,Pijnacker-Nootdorp,1926,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Nissewaard,1930,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Krimpenerwaard,1931,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,De Fryske Marren,1940,Friesland,Totaal,50.0,100.0
2020-04-02,Gooise Meren,1942,Noord-Holland,Totaal,50.0,100.0
2020-04-02,Berg en Dal,1945,Gelderland,Totaal,200.0,300.0
2020-04-02,Meierijstad,1948,Noord-Brabant,Totaal,300.0,605.0
2020-04-02,Waadhoeke,1949,Friesland,Totaal,25.0,50.0
2020-04-02,Westerwolde,1950,Groningen,Totaal,1.0,25.0
2020-04-02,Midden-Groningen,1952,Groningen,Totaal,1.0,25.0
2020-04-02,Beekdaelen,1954,Limburg,Totaal,100.0,200.0
2020-04-02,Montferland,1955,Gelderland,Totaal,25.0,50.0
2020-04-02,Altena,1959,Noord-Brabant,Totaal,50.0,100.0
2020-04-02,West Betuwe,1960,Gelderland,Totaal,50.0,100.0
2020-04-02,Vijfheerenlanden,1961,Utrecht,Totaal,100.0,200.0
2020-04-02,Hoeksche Waard,1963,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Het Hogeland,1966,Groningen,Totaal,1.0,25.0
2020-04-02,Westerkwartier,1969,Groningen,Totaal,25.0,50.0
2020-04-02,Noardeast-Fryslân,1970,Friesland,Totaal,1.0,25.0
2020-04-02,Molenlanden,1978,Zuid-Holland,Totaal,50.0,100.0
2020-04-02,Appingedam,3,Groningen,Ziekenhuisopname,1.0,10.0
2020-04-02,Delfzijl,10,Groningen,Ziekenhuisopname,10.0,30.0
2020-04-02,Groningen,14,Groningen,Ziekenhuisopname,1.0,10.0
2020-04-02,Loppersum,24,Groningen,Ziekenhuisopname,0.0,0.0
2020-04-02,Almere,34,Flevoland,Ziekenhuisopname,10.0,30.0
2020-04-02,Stadskanaal,37,Groningen,Ziekenhuisopname,0.0,0.0
2020-04-02,Veendam,47,Groningen,Ziekenhuisopname,1.0,10.0
2020-04-02,Zeewolde,50,Flevoland,Ziekenhuisopname,10.0,30.0
2020-04-02,Achtkarspelen,59,Friesland,Ziekenhuisopname,0.0,0.0
2020-04-02,Ameland,60,Friesland,Ziekenhuisopname,0.0,0.0
2020-04-02,Harlingen,72,Friesland,Ziekenhuisopname,1.0,10.0
2020-04-02,Heerenveen,74,Friesland,Ziekenhuisopname,10.0,30.0
2020-04-02,Leeuwarden,80,Friesland,Ziekenhuisopname,10.0,30.0
2020-04-02,Ooststellingwerf,85,Friesland,Ziekenhuisopname,1.0,10.0
2020-04-02,Opsterland,86,Friesland,Ziekenhuisopname,10.0,30.0
2020-04-02,Schiermonnikoog,88,Friesland,Ziekenhuisopname,0.0,0.0
2020-04-02,Smallingerland,90,Friesland,Ziekenhuisopname,1.0,10.0
2020-04-02,Terschelling,93,Friesland,Ziekenhuisopname,0.0,0.0
2020-04-02,Vlieland,96,Friesland,Ziekenhuisopname,0.0,0.0
2020-04-02,Weststellingwerf,98,Friesland,Ziekenhuisopname,1.0,10.0
2020-04-02,Assen,106,Drenthe,Ziekenhuisopname,10.0,30.0
2020-04-02,Coevorden,109,Drenthe,Ziekenhuisopname,10.0,30.0
2020-04-02,Emmen,114,Drenthe,Ziekenhuisopname,1.0,10.0
2020-04-02,Hoogeveen,118,Drenthe,Ziekenhuisopname,1.0,10.0
2020-04-02,Meppel,119,Drenthe,Ziekenhuisopname,10.0,30.0
2020-04-02,Almelo,141,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Borne,147,Overijssel,Ziekenhuisopname,30.0,50.0
2020-04-02,Dalfsen,148,Overijssel,Ziekenhuisopname,30.0,50.0
2020-04-02,Deventer,150,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Enschede,153,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Haaksbergen,158,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Hardenberg,160,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Hellendoorn,163,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Hengelo,164,Overijssel,Ziekenhuisopname,1.0,10.0
2020-04-02,Kampen,166,Overijssel,Ziekenhuisopname,50.0,100.0
2020-04-02,Losser,168,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Noordoostpolder,171,Flevoland,Ziekenhuisopname,10.0,30.0
2020-04-02,Oldenzaal,173,Overijssel,Ziekenhuisopname,30.0,50.0
2020-04-02,Ommen,175,Overijssel,Ziekenhuisopname,30.0,50.0
2020-04-02,Raalte,177,Overijssel,Ziekenhuisopname,30.0,50.0
2020-04-02,Staphorst,180,Overijssel,Ziekenhuisopname,1.0,10.0
2020-04-02,Tubbergen,183,Overijssel,Ziekenhuisopname,30.0,50.0
2020-04-02,Urk,184,Flevoland,Ziekenhuisopname,50.0,100.0
2020-04-02,Wierden,189,Overijssel,Ziekenhuisopname,1.0,10.0
2020-04-02,Zwolle,193,Overijssel,Ziekenhuisopname,10.0,30.0
2020-04-02,Aalten,197,Gelderland,Ziekenhuisopname,1.0,10.0
2020-04-02,Apeldoorn,200,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Arnhem,202,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Barneveld,203,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Beuningen,209,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Brummen,213,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Buren,214,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Culemborg,216,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Doesburg,221,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Doetinchem,222,Gelderland,Ziekenhuisopname,1.0,10.0
2020-04-02,Druten,225,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Duiven,226,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Ede,228,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Elburg,230,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Epe,232,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Ermelo,233,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Harderwijk,243,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Hattem,244,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Heerde,246,Gelderland,Ziekenhuisopname,100.0,150.0
2020-04-02,Heumen,252,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Lochem,262,Gelderland,Ziekenhuisopname,1.0,10.0
2020-04-02,Maasdriel,263,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Nijkerk,267,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Nijmegen,268,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Oldebroek,269,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Putten,273,Gelderland,Ziekenhuisopname,1.0,10.0
2020-04-02,Renkum,274,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Rheden,275,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Rozendaal,277,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Scherpenzeel,279,Gelderland,Ziekenhuisopname,0.0,0.0
2020-04-02,Tiel,281,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Voorst,285,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Wageningen,289,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Westervoort,293,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Winterswijk,294,Gelderland,Ziekenhuisopname,1.0,10.0
2020-04-02,Wijchen,296,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Zaltbommel,297,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Zevenaar,299,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Zutphen,301,Gelderland,Ziekenhuisopname,10.0,30.0
2020-04-02,Nunspeet,302,Gelderland,Ziekenhuisopname,50.0,100.0
2020-04-02,Dronten,303,Flevoland,Ziekenhuisopname,10.0,30.0
2020-04-02,Amersfoort,307,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Baarn,308,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,De Bilt,310,Utrecht,Ziekenhuisopname,30.0,50.0
2020-04-02,Bunnik,312,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Bunschoten,313,Utrecht,Ziekenhuisopname,1.0,10.0
2020-04-02,Eemnes,317,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Houten,321,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Leusden,327,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Lopik,331,Utrecht,Ziekenhuisopname,50.0,100.0
2020-04-02,Montfoort,335,Utrecht,Ziekenhuisopname,50.0,100.0
2020-04-02,Renswoude,339,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Rhenen,340,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Soest,342,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Utrecht,344,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Veenendaal,345,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Woudenberg,351,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Wijk bij Duurstede,352,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,IJsselstein,353,Utrecht,Ziekenhuisopname,50.0,100.0
2020-04-02,Zeist,355,Utrecht,Ziekenhuisopname,10.0,30.0
2020-04-02,Nieuwegein,356,Utrecht,Ziekenhuisopname,30.0,50.0
2020-04-02,Aalsmeer,358,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Alkmaar,361,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Amstelveen,362,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Amsterdam,363,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Beemster,370,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Bergen (NH.),373,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Beverwijk,375,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Blaricum,376,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Bloemendaal,377,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Castricum,383,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Diemen,384,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Edam-Volendam,385,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Enkhuizen,388,Noord-Holland,Ziekenhuisopname,50.0,100.0
2020-04-02,Haarlem,392,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Haarlemmermeer,394,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Heemskerk,396,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Heemstede,397,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Heerhugowaard,398,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Heiloo,399,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Den Helder,400,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Hilversum,402,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Hoorn,405,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Huizen,406,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Landsmeer,415,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Langedijk,416,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Laren,417,Noord-Holland,Ziekenhuisopname,50.0,100.0
2020-04-02,Medemblik,420,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Oostzaan,431,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Opmeer,432,Noord-Holland,Ziekenhuisopname,1.0,10.0
2020-04-02,Ouder-Amstel,437,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Purmerend,439,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Schagen,441,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Texel,448,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Uitgeest,450,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Uithoorn,451,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Velsen,453,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Weesp,457,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Zandvoort,473,Noord-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Zaanstad,479,Noord-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Alblasserdam,482,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Alphen aan den Rijn,484,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Barendrecht,489,Zuid-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Drechterland,498,Noord-Holland,Ziekenhuisopname,1.0,10.0
2020-04-02,Brielle,501,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Capelle aan den IJssel,502,Zuid-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Delft,503,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Dordrecht,505,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Gorinchem,512,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Gouda,513,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,'s-Gravenhage,518,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Hardinxveld-Giessendam,523,Zuid-Holland,Ziekenhuisopname,1.0,10.0
2020-04-02,Hellevoetsluis,530,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Hendrik-Ido-Ambacht,531,Zuid-Holland,Ziekenhuisopname,1.0,10.0
2020-04-02,Stede Broec,532,Noord-Holland,Ziekenhuisopname,50.0,100.0
2020-04-02,Hillegom,534,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Katwijk,537,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Krimpen aan den IJssel,542,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Leiden,546,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Leiderdorp,547,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Lisse,553,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Maassluis,556,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Nieuwkoop,569,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Noordwijk,575,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Oegstgeest,579,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Oudewater,589,Utrecht,Ziekenhuisopname,150.0,255.0
2020-04-02,Papendrecht,590,Zuid-Holland,Ziekenhuisopname,1.0,10.0
2020-04-02,Ridderkerk,597,Zuid-Holland,Ziekenhuisopname,30.0,50.0
2020-04-02,Rotterdam,599,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Rijswijk,603,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Schiedam,606,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Sliedrecht,610,Zuid-Holland,Ziekenhuisopname,1.0,10.0
2020-04-02,Albrandswaard,613,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Westvoorne,614,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Vlaardingen,622,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Voorschoten,626,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Waddinxveen,627,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Wassenaar,629,Zuid-Holland,Ziekenhuisopname,1.0,10.0
2020-04-02,Woerden,632,Utrecht,Ziekenhuisopname,30.0,50.0
2020-04-02,Zoetermeer,637,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Zoeterwoude,638,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Zwijndrecht,642,Zuid-Holland,Ziekenhuisopname,10.0,30.0
2020-04-02,Borsele,654,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,Goes,664,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,West Maas en Waal,668,Gelderland,Ziekenhuisopname,30.0,50.0
2020-04-02,Hulst,677,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,Kapelle,678,Zeeland,Ziekenhuisopname,1.0,10.0
2020-04-02,Middelburg,687,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,Reimerswaal,703,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,Terneuzen,715,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,Tholen,716,Zeeland,Ziekenhuisopname,50.0,100.0
2020-04-02,Veere,717,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,Vlissingen,718,Zeeland,Ziekenhuisopname,10.0,30.0
2020-04-02,De Ronde Venen,736,Utrecht,Ziekenhuisopname,30.0,50.0
2020-04-02,Tytsjerksteradiel,737,Friesland,Ziekenhuisopname,1.0,10.0
2020-04-02,Asten,743,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,Baarle-Nassau,744,Noord-Brabant,Ziekenhuisopname,10.0,30.0
2020-04-02,Bergen op Zoom,748,Noord-Brabant,Ziekenhuisopname,10.0,30.0
2020-04-02,Best,753,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Boekel,755,Noord-Brabant,Ziekenhuisopname,150.0,255.0
2020-04-02,Boxmeer,756,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,Boxtel,757,Noord-Brabant,Ziekenhuisopname,10.0,30.0
2020-04-02,Breda,758,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Deurne,762,Noord-Brabant,Ziekenhuisopname,100.0,150.0
2020-04-02,Pekela,765,Groningen,Ziekenhuisopname,30.0,50.0
2020-04-02,Dongen,766,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,Eersel,770,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Eindhoven,772,Noord-Brabant,Ziekenhuisopname,10.0,30.0
2020-04-02,Etten-Leur,777,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Geertruidenberg,779,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,Gilze en Rijen,784,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Goirle,785,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Grave,786,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Haaren,788,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Helmond,794,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,'s-Hertogenbosch,796,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,Heusden,797,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Hilvarenbeek,798,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,Loon op Zand,809,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,Mill en Sint Hubert,815,Noord-Brabant,Ziekenhuisopname,50.0,100.0
2020-04-02,"Nuenen, Gerwen en Nederwetten",820,Noord-Brabant,Ziekenhuisopname,30.0,50.0
2020-04-02,Oirschot,823,Noord-Brabant,Ziekenhuisopname,30.0,50.0
